상호,주소,휘발유_편차
에스오일(주) 염리동주유소,서울 마포구 백범로 126 (염리동),54.57636118767772
GS서해주유소,충남 당진시 송산면 북부산업로 1591,54.582193253212644
지에스칼텍스(주)세창주유소,서울 성북구 동소문로 323 (길음동),54.599391222378934
상하주유소,경상남도 창원시 의창구 읍성로 116 (소답동),54.64082558482152
세양주유소,경북 경주시 비학로 132,54.65546725990268
청광주유소,충남 청양군 청양읍 중앙로 81,54.66440269276525
그림바위주유소,강원도 정선군 화암면 소금강로 1014,54.68129411802966
금영주유소,경기 화성시 서신면 궁평항로 1161,54.70296307931637
주촌IC충전소,경남 김해시 주촌면 서부로 1608,54.70599970446961
유림주유소,울산광역시 울주군 두동면 반구대로 1552,54.753513038025446
오전주유소,경기 의왕시 백운로 62 (오전동),54.7694894589465
SK보라주유소,경기 용인시 기흥구 사은로 169 (지곡동),54.76960479055598
광남주유소,전남 광양시 백운1로 176 (태인동),54.78725840872786
서종온누리주유소,경기 양평군 서종면 북한강로 676,54.789256013581955
GS칼텍스직영관교동점,인천광역시 남구 경원대로 654,54.82860287313934
태평주유소, ,54.8336875245966
태백,강원 평창군 진부면 진부중앙로 94,54.861777536978224
두촌주유소,강원 홍천군 두촌면 설악로 3859,54.87216043167213
삼정주유소,충북 음성군 금왕읍 무극로 89,54.87948198195842
행복한주유소,인천 남동구 인주대로 506 (구월동),54.88958557676663
태광주유소,제주 제주시 연동 제3지구35블럭7로트,54.89447375023822
부흥주유소, 경기도 포천시 가산면 부흥로 656,54.91006717264033
GS칼텍스(주)성정주유소,충청남도 천안시 서북구 봉정로 189,54.913396418273734
올림픽주유소,강원 평창군 대관령면 올림픽로 121,54.91508289195909
안산제일주유소,경기 안산시 상록구 서해로 2838 (사사동),54.968272977282474
베스트오일주유소,충남 천안시 서북구 천안대로 1207 (신당동),54.97090351416874
우진,광주광역시 북구 천지인로 91 (오치동),55.002261279016565
휘닉스주유소,강원 평창군 봉평면 진조길 57,55.04200882801814
정안(상)주유소,충남 공주시 정안면 논산천안고속도로 58-1,55.04918239065344
제일주유소,전북 남원시 주생면 요천로 715,55.07440809632996
고흥주유소,전남 고흥군 고흥읍 터미널길 6,55.0989335431037
지에스칼텍스(주)태원점,울산 남구 돋질로119번길 3 (신정동),55.10583493407128
웨스트논산주유소,충청남도 논산시 광석면 논산평야로 676,55.11105248066259
삼팔선주유소,강원도 양양군 현북면 동해대로 1252,55.11777119348566
궁전오일주유소충전소,경기 화성시 양감면 은행나무로 444,55.15366173057047
삼성GOOD주유소,충청남도 아산시 탕정면 436-2,55.18317461188414
광장주유소,경상북도 예천군 유천면 경서로 1988,55.19755150742938
금영주유소,충청남도 공주시 소학동길 125,55.219865585189865
SK행복주유소,세종특별자치시 연기면 정안세종로 1573,55.22682433295505
지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,55.23431826366884
도금단지주유소,경기 안산시 상록구 용담로 75,55.25176538973129
화성큰길주유소,경기 화성시 팔탄면 포승향남로 2978,55.327625647337825
대호주유소,강원 횡성군 횡성읍 횡성로 368,55.33413664424783
한신주유소,전라북도 익산시 선화로 516,55.35307688090121
화성제일주유소,경기 화성시 마도면 슬항리 산 4-1,55.35619118580296
SK네트웍스(주)공원주유소,부산광역시 북구 금곡대로 37 (덕천동),55.369330629667786
새부산주유소,전남 화순군 한천면 학포로 1739,55.37087869681122
흥남,울산광역시 남구 봉월로 94 (신정동),55.39010187997235
제일주유소,부산 중구 중구로 194 (영주동),55.3920566656152
정안(하)주유소,충남 공주시 정안면 논산천안고속도로 57-1,55.43423300834806
온천주유소,충청남도 예산군 덕산면 덕산온천로 313,55.44670572346099
형제주유소,경기 양평군 옥천면 마유산로 581,55.45365404221376
우암로셀프주유소,부산 남구 우암로 232 (우암동),55.453802189193524
문호주유소,경기 양평군 서종면 중미산로 97,55.479421407795854
대천IC주유소,충청남도 보령시 대해로 423(요암동),55.486246800112625
남춘천I.C주유소,강원 춘천시 남산면 종자리로 28,55.50658210471648
만당대경주유소,경기 용인시 수지구 신수로 777,55.51398952164366
황금주유소(2),대구 수성구 청수로 155 (황금동),55.56248274775214
동해주유소,울산 남구 두왕로 38 (선암동),55.581996275158474
늘푸른주유소,제주 제주시 서광로 99 (용담이동),55.67354429608328
성원에너지(주)학섬주유소,경남 통영시 도산면 남해안대로 1865,55.72129506230583
송원 불가마 주유소,강원 강릉시 경포로 74 (교동),55.733335306443585
영상주유소,세종특별자치시 전의면 세종로 3907,55.74626058131851
지에스칼텍스(주)직영현대점,충남 천안시 서북구 동서대로 154 (성정동),55.75319385662384
동신주유소,전남 고흥군 고흥읍 고흥로 1910,55.77356173176683
(주)파랑새주유소,울산광역시 울주군 언양읍 헌양길 157,55.77574931416415
신안주유소,전남 신안군 안좌면 중부로 839,55.784917619533104
월정거리주유소,강원 평창군 진부면진고개로 3,55.78544559625456
순천에코주유소,전남 순천시 중앙로 468 (가곡동),55.78680903317026
아산제일주유소,충남 아산시 방축동 131-13,55.79124289648653
유성온천주유소,대전 유성구 도안대로 583 (봉명동),55.822147999779915
SK만땅주유소, ,55.83008977913239
(주)종하이앤씨신정주유소, ,55.8336875245966
이포에너지(주)금강주유소, ,55.8336875245966
삼진주유소,제주 제주시 용문로 54 (용담이동),55.850039867137504
(주)흥실 사랑주유소,전북 순창군 순창읍 순창로 269,55.85119524022331
동탄서건주유소,경기 화성시 동탄면 방교리 444-1,55.8552180136684
백운주유소(주),인천 중구 운남로82번길 44,55.85623211279016
늘푸른주유소,충남 서산시 문화로 58 (읍내동),55.8756207167033
월드코리아주유소,경상북도 예천군 유천면 경서로 2001,55.95541650267965
현대오일뱅크㈜직영 경원셀프주유소,경기 성남시 수정구 성남대로 1414 (복정동),55.97170762029334
부영에너지,경기 용인시 기흥구 사은로 169,55.991736853103504
하이웨이,충청북도 청주시 흥덕구 신율로 184 (복대동),56.035029125593226
팽성제일주유소,경기 평택시 팽성읍 팽성로 221,56.096422489631614
반송파크주유소,부산광역시 해운대구 석대천로 198 (반송동),56.117313004311534
의성주유소,경북 의성군 단촌면 경북대로 6229,56.12748877323649
(주)소모에너지 수락산셀프주유소,서울 노원구 동일로 1772,56.128606429655235
운두령주유소,강원 평창군 용평면 운두령로 313,56.12947478055716
구성주유소,충남 아산시 영인면 아산호로 496,56.17240859079816
명마주유소, ,56.180237497420386
SK성원주유소,경기 양평군 서종면 북한강로 888,56.181182791333676
상신전자(주)주유소,경기도 안양시 동안구 시민대로 65 (호계동),56.19530920702547
광바위주유소,강원 화천군 하남면 춘화로 2613,56.199528072696765
대명주유소, ,56.215866609761385
지에스칼텍스㈜ 성지주유소, ,56.22813521825681
영화에너지(주)직영 칠칠주유소,경기 평택시 팽성읍 부용로 118,56.23502554148534
가곡주유소,충청남도 당진시 송산면 송산로 1261,56.28860322823746
진성주유소,대전 유성구 북유성대로 155 (지족동),56.31314549667075
(주)신세계에너지치평주유소,광주광역시 서구 내방로 11 (치평동),56.3223393072981
진부주유소,강원 평창군 진부면 진부중앙로 184-1,56.33004029048689
현대오일뱅크 오름주유소,제주 제주시 연북로 209,56.333567772427934
산곡셀프주유소,인천 부평구 원적로 417 (산곡동),56.3376384874916
오류주유소,경상북도 경주시 감포읍 동해안로 2453,56.343366710018294
장신주유소,충청북도 보은군 보은읍 보청대로 1963,56.34665927083266
SK에너지(주)동부주유소,경북 김천시 황산로 99 (지좌동),56.35569279911251
SK네트웍스(주)미라클주유소,경기 용인시 기흥구 용구대로2469번길 130 (보정동),56.40490959236548
지에스칼텍스(주)직영 그린점,경기 용인시 기흥구 마북동2297,56.413873110071
남면주유소,전라남도 장성군 진원면 못재로 184,56.432255157711296
이칠주유소,대구광역시 남구 중앙대로 237 (대명동),56.435594612349874
이도그린주유소,제주 제주시 연삼로 430,56.43831672024607
대정주유소,울산 중구 북부순환도로 889 (서동),56.44605530935044
스마일주유소,강원 평창군 봉평면 태기로 280,56.4489140999674
SK삼성주유소,인천 연수구 비류대로 95 (옥련동),56.45740242931571
중원주유소(보은),충북 보은군 보은읍 뱃들로 4,56.469143363969174
일진주유소,인천 남동구 앵고개로 676 (고잔동),56.493104808425656
대관령주유소,강원 평창군 대관령면 올림픽로 41,56.51203570926975
영목주유소,강원 영월군 영월읍 영월로 2070,56.52571625142113
(주)천일에너지 천일주유소,부산광역시 사상구  사상로 201 (괘법동)   천일주유소,56.52905503258444
GS칼텍스(주)일산주유소,경기도 고양시 일산서구 고양대로 535 (대화동),56.554719754640274
펀치볼주유소,강원 양구군 해안면 땅굴로 3,56.5571406587097
태진주유소,제주특별자치도 제주시 일주서로 7728 (도두일동),56.56547495288184
보원석유,서울특별시 영등포구 신길로 137 (신길동),56.576542557938446
해와달주유소,경기도 안성시 보개원삼로 48 (가사동),56.623264130222005
(주)시유에너지시민주유소,경남 밀양시 밀양대로 2168 (교동),56.65334709373239
서경주유소,경기 평택시 팽성읍 사거리길 7,56.6562789149054
(유)외항주유소,전북 군산시 외항로 269 (산북동),56.66277035277744
주성주유소,충남 천안시 서북구 번영로 563 (성성동),56.67972998717111
비전운수(주)산업단지주유소,대전 대덕구 산업단지로 107,56.68437663689952
송촌주유소,충남 아산시 음봉면 음봉로 336,56.723290698350226
지에스칼텍스㈜ 화랑주유소,서울 성북구 화랑로 185,56.7268037151542
대경주유소,충남 아산시 탕정면 탕정면로 327,56.73785962775712
케이비원대부도주유소,경기 안산시 단원구 대선로 489 (대부남동),56.740925033584034
친절주유소, ,56.8336875245966
임은주유소,경상북도 구미시 왕산로 7 (임은동),56.84210447222497
터미널주유소,제주특별자치도 제주시 서광로4길 5 (오라일동),56.850785393090135
현대오일뱅크(주)직영 송화주유소,경기 평택시 팽성읍 팽성송화로 49,56.869183107792644
판교서일주유소,경기 성남시 분당구 판교로 315 (삼평동),56.876475044423856
삼익주유소,강원 고성군 간성읍 탑동길 4-15,56.88293076621603
노형주유소,제주 제주시 1100로 3338 (노형동),56.88735505136654
중외주유소,서울 서대문구 통일로 537 (홍은동),56.90430071549067
극동주유소,제주특별자치도 제주시 서광로27길 2 (이도일동),56.9086810385847
현대오일-보광주유소,강원도 평창군 봉평면 태기로 367,56.91292855311276
노곡주유소,경기도 포천시 이동면 성장로 698,56.92154117667274
천지주유소,경북 안동시 길안면 길안청송로 348,56.93402191543544
죽림주유소,충북 청주시 서원구 대림로 451 (죽림동),56.970668827475436
고려주유소,부산 중구 대청로 153 (중앙동5가),57.00727995162467
직연폭포주유소,강원 양구군 방산면 평화로 5181,57.02455027490276
초이주유소,경기 하남시 천호대로 1427,57.02825183109726
국제주유소,부산광역시 남구 신선로 250 (용당동),57.03136063050221
원천주유소, ,57.060547884620085
삼교주유소,경기도 여주시 장여로 1596 (삼교동),57.081553651000185
태영주유소,경기 성남시 수정구 남문로 103 (태평동),57.08258019320902
