상호,주소,휘발유_편차
대성산업(주)직영제3주유소,서울특별시 용산구 이태원로 200 (이태원동),150.96250369609882
GS칼텍스직영 송파동해점,서울특별시 송파구 중대로 222 (가락동),150.89115016790544
(주)삼표에너지 고덕주유소,서울 강동구 고덕로 39 (암사동),150.81999997039964
자곡셀프주유소,서울 강남구 밤고개로 120 (자곡동),150.70057065247698
현대오일뱅크신도시주유소,경기 성남시 분당구 황새울로359번길 3 (서현동),150.03283584657288
선사주유소,서울 강동구 고덕로 82  (암사동),149.98397352286727
(주)SK신광주유소,서울 은평구 수색로 350 (수색동),149.22461468942305
조양주유소,대구 중구 달구벌대로 2194 (남산동),149.1675387496712
(주)강원에너지,강원 화천군 하남면 춘화로 3180,148.97982205811533
시몬주유소, ,148.79401786639875
화성주유소,서울특별시 중구  다산로 233 (무학동),148.70808402535488
우도주유소,제주특별자치도 제주시 우도면 우도로 147,148.69932064238452
삼진주유소,울산 남구 북부순환도로 3 (무거동),148.5969224267395
안산공원주유소,경기 안산시 단원구 광덕1로 268,148.57229587252348
신시가지주유소,부산 해운대구 좌동순환로 239,148.5119413311789
광동주유소,경기도 성남시 분당구 대왕판교로644번길 43 (삼평동),148.41521141723825
주식회사구피주유소,경기 남양주시 진건읍 금강로 417,148.15864946962097
GS칼텍스(주)직영기린주유소,서울 영등포구 선유로 270 (양평동4가),147.82223727930483
관문주유소,경상남도 창원시 성산구 공단로 22 (신촌동),147.40226127901653
동아주유소,서울 마포구 동교동 179-2,147.27215917147035
석촌주유소,서울 송파구 백제고분로 277 (석촌동),147.05073138025304
지에스칼텍스(주) 인천국제공항점,인천 중구 영종해안남로 545,146.16879177156184
지에스칼텍스㈜ 삼성로주유소,서울 강남구 삼성로 563 (삼성동),146.13865554411004
지리산석유(주),경기 성남시 분당구 동막로 231 (동원동),146.08194535897877
공항주유소,인천 중구 마시란로 30 (덕교동),145.26598841260613
남경주유소,서울 용산구 녹사평대로11길 24 (서빙고동),145.14084136932698
GS칼텍스(주)직영삼성로점,서울 강남구 삼성로 563 (삼성동),145.12392369833188
이마트24서비스 고잔주유소,경기 안산시 단원구 적금로 114 (고잔동),144.86706683210897
봉담주유소,경기 화성시 봉담읍 삼천병마로 1267,144.68536270965714
GS칼텍스 직영 신사제일주유소,서울특별시 은평구 증산로 423 (신사동),144.44670572346098
가평설악주유소,경기 가평군 설악면 신천중앙로 30,144.4460505741201
(주)해동주유소,경기 부천시 오정구 소사로 627(여월동),144.4096472798659
골드주유소,서울 서초구 바우뫼로 124 (양재동),144.01220992603638
월드컵주유소,서울 송파구 위례성대로 126 (방이동),143.8791702644548
삼정주유소,서울 송파구 백제고분로 252 (삼전동),143.82080203971728
(주)화인에너지직영천일주유소,부산 동구 중앙대로 168 (초량동),143.54819896255628
GS엠비즈(주)남서울주유소,서울 서초구 나루터로 83 (잠원동),143.47155873945266
지에스칼텍스(주)다대주유소, ,143.37800476127865
등촌주유소,서울 강서구 등촌로 189 (등촌동),143.34085175221514
(주)중앙에너비스 중동지점,경기 부천시 원미구 중동로 369 (약대동),143.33946403329972
현대오일뱅크㈜직영 천안푸른주유소,충남 천안시 동남구 서부대로 555,143.25698659325786
(주)흥진유업(SK),서울 송파구 양재대로 932 (가락동),143.2305143164866
극동유화(주) 전당앞주유소,서울 서초구 남부순환로 2391 (서초동),143.14920562974876
현대오일뱅크㈜직영 수내동주유소,경기 성남시 분당구 불정로 274 (수내동),142.99716331909113
소안주유소,전남 완도군 소안면 소안로 181,142.58916904696687
제이앤비주유소,경기 평택시 돌우물길 72(이충동),142.42177995531503
SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),142.11147198779815
강남주유소,부산 중구 중앙대로 120 (중앙동4가),142.01563001860964
한양주유소,서울 강남구 압구정로 302 (신사동),141.824364754625
서하남고속주유소,경기 하남시 서하남로 77 (감북동),141.6186124170504
현대오일뱅크㈜직영 서원주유소,서울 송파구 중대로 154 (가락동),141.57001488299738
금탑주유소, ,141.44670572346098
정병산주유소,경상남도 창원시 의창구 용지로265번길 1 (용호동),141.28003905679432
화서제일주유소,경기도 수원시 팔달구  덕영대로 749번길 2 (화서동),141.04442759224472
아카데미주유소,울산광역시 동구 방어진순환도로 486 (방어동),140.9823892981119
우암,충북 청주시 청원구 향군로 44,140.7470395604147
현대오일뱅크㈜직영 백암주유소,경기 용인시 처인구 백암면 죽양대로 1399,140.74402085685384
처용로주유소,울산 남구 처용로 92 (선암동),140.56729569183574
현대오일뱅크㈜직영 양산대로주유소,경남 양산시 상북면 양산대로 1229,140.5093781380428
기분좋은주유소,경기 수원시 장안구 서부로 2175 (율전동),140.3895845749524
배봉로주유소,서울 동대문구 서울시립대로 108,140.20720116789664
KH에너지(주) 직영 청도주유소(부산방향),경상북도 청도군 청도읍 하지길 59-49,140.17818349846615
GS충대앞주유소,대전광역시 유성구 대학로 85 (궁동),140.09419176873888
구산주유소,경기도 하남시 미사대로 336 (망월동),139.82316206521006
삼화주유소,서울 송파구 백제고분로 125,139.70916092508548
현대오일뱅크㈜직영 서원경주유소,충북 청주시 흥덕구 직지대로 579 (봉명동),139.65079086455577
충렬주유소,부산광역시 동래구 충렬대로 463 (안락동),139.4850316636039
GS참존주유소,경기 오산시 발안로 1303 (벌음동),139.06313538462138
(주)중앙에너비스중화지점,서울 중랑구 동일로 799 (중화동),138.9731059186095
뉴서울(성남),경기 성남시 수정구 수정로 306 (신흥동),138.75405433462834
대동주유소,충북 음성군 감곡면 장감로 195,138.6109388504947
매일,서울특별시 동작구 상도로 139 (상도동),138.5134370497897
은성주유소,서울 강동구 천중로 67 (천호동),138.44182854244158
한국가스 사상충전소 SK행복충전,부산 사상구 가야대로 157 (감전동),138.37023932200694
GS칼텍스 구산점,경기도 하남시 미사대로 336 (망월동),138.27064451308448
마장프리미엄주유소(통영방향),경기 이천시 마장면 중부고속도로 82,138.26530410231288
영성주유소,대전 중구 계룡로 853 (용두동),138.24659373085024
(주)중앙에너비스보라매지점,서울 관악구 신사로 134 (신사동),137.96365002022836
(주)중앙에너비스 수서지점,서울 강남구 광평로 202 (수서동),137.9019056263488
현대오일뱅크㈜직영 남촌주유소,경기 오산시 청학로 4 (가수동),137.8784906825807
현대오일뱅크㈜직영 목련주유소,경기 안양시 만안구 안양로 479,137.51861206236472
현대오일뱅크(주)직영 서초제일주유소,서울 서초구 사임당로 116 (서초동),137.4286875580657
(주)홍제동주유소,서울특별시 서대문구 통일로 372 (홍제동),137.32743323589872
삼성주유소,경남 거제시 장평3로 21 (장평동),137.1692137699771
동일주유소,서울특별시 성북구  보문로 85 (보문동5가),137.072795658042
쓰리원주유소,경기 안양시 동안구 시민대로 93 (호계동),137.01286862591195
대공원주유소,서울특별시 관악구 과천대로 921 (남현동),136.79533242061456
동주유소,울산 동구 방어진순환도로 431 (방어동),136.79512318091344
(주)지에스이앤알 보라주유소,서울 영등포구 영등포로 399 (신길동),136.5984988022051
현대오일뱅크㈜직영 낙동로주유소,부산 사상구 낙동대로 1274 (삼락동),136.48924473860745
에스씨(주) 마리나타운주유소,부산 해운대구 해운대해변로 44 (우동),136.45348338948403
sk장승주유소,경기 남양주시 진접읍 금강로 1590,136.37477789812874
GS칼텍스㈜직영 신월주유소,서울 강동구 양재대로 1323 (성내동),136.29759547125553
대흥주유소,서울 마포구 대흥로 61 (대흥동),135.77324522894835
쌍문주유소,서울 도봉구 도봉로 547 (쌍문동),135.72307460463966
현대오일뱅크㈜직영 구성신도시주유소,경기 용인시 기흥구 용구대로 2381 (마북동),135.3618915451472
서현주유소,경기 성남시 분당구 새마을로 19,135.2582187328825
소안대광주유소,전남 완도군 소안면 소안로 230,135.19117654327553
현대오일뱅크㈜직영 서동대로주유소,경기 평택시 오성면 서동대로 2067,134.5273444689905
현대오일뱅크㈜직영 대호주유소,강원 횡성군 횡성읍 횡성로 368,134.36925722701687
마장프리미엄 주유소,경기도 이천시 마장면 중부고속도로 82,134.26990880133437
등원주유소,서울특별시 양천구 목동중앙로 125 (목동),134.22448350123875
마리나타운주유소,부산 해운대구 해운대해변로 44 (우동),133.72664812472593
대정주유소,경기도 성남시 수정구 산성대로 463 (단대동),133.58131254965787
사이버주유소,서울 성동구 아차산로 120 (성수동2가),133.1738953706441
현대주유소,충북 단양군 가곡면 남한강로 590,133.14631323195587
(주)CNJ서원,경북 구미시 문장로 146 (도량동),132.9914295323573
남부주유소,서울 구로구 시흥대로 539 (구로동),132.9527748873746
강동에너지(주)개포주유소,서울특별시 강남구 양재대로 339 (개포동),132.27888542746666
SK 공단주유소, 경기도 성남시 중원구 둔촌대로 413,131.9230731581427
건영주유소,부산 사상구 가야대로 63 (감전동),131.62960383299205
(주)태경직영대방주유소,경상남도 창원시 성산구 대암로105번길 2 (대방동),131.39115016790544
비하주유소, ,131.16637662342524
SK에너지(주) 스타팅광동주유소,경기 성남시 분당구 대왕판교로644번길 43,131.07351627742284
청라주유소,인천 서구 중봉대로 776 (경서동),130.83330982275254
현대오일뱅크㈜직영 안성TG주유소,경기 안성시 공도읍 서동대로 3986,130.73529123426655
현대오일뱅크㈜직영 형제주유소,강원 홍천군 홍천읍 홍천로 486,130.36262514212243
기흥IC주유소,경기 용인시 기흥구 기흥단지로 45 (고매동),130.15085635039912
진현에너지㈜ 향남지점주유소,경기 화성시 향남읍 3.1만세로 972,129.95159402978487
kk(주)유성주유소,대구 중구 동덕로 6 (대봉동),129.7664856900352
선익개발영등포주유소,서울 영등포구 경인로114길 2 (영등포동1가),129.66942150298144
(주)안국에너지 망원동주유소,서울 마포구 월드컵로 119 (망원동),129.63325860754804
대성산업(주)직영동부주유소,서울특별시 성동구 광나루로 146 (성수동1가),129.56454451242533
포승공단주유소,경기 평택시 포승읍 평택항로 158,129.21058361748962
세종주유소,서울 서초구 마방로 6 (양재동),128.96606012096032
현대오일뱅크㈜직영 군포제일주유소,경기 군포시 산본로323번길 27,128.6660758985082
살피재주유소,서울 동작구 상도로 334,128.6194848318147
금융단지주유소,부산 남구 황령대로98번길 75 (문현동),128.56231398119522
스마일주유소,강원도 평창군 봉평면 태기로 280,128.53022579498
(주)호유주유소,부산 수영구 좌수영로 151 (망미동),128.52498388696264
해성주유소,경남 통영시 욕지면 욕지일주로 105,128.49809934274842
현대오일뱅크㈜직영 비봉현대주유소,경기 화성시 비봉면 화성로 1589-1,128.45870042601445
톨게이트,경기 용인시 처인구 백옥대로 1410 (유방동),128.45229696409257
지에스칼텍스(주)직영강동점,서울 송파구 오금로 241 (방이동),128.35325421918563
이천터미널주유소, ,128.1490888902792
(주)대영주유소,경기도 안산시 단원구 대부황금로 835 (대부동동),128.04502302724865
